entity_id,state,last_changed
sensor.bandeau_d_alimentation_antela_puissance,66.7,2026-07-23T15:23:34.535Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T15:23:39.610Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T15:23:44.529Z
sensor.bandeau_d_alimentation_antela_puissance,67.0,2026-07-23T15:23:49.632Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T15:23:54.599Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T15:23:59.505Z
sensor.bandeau_d_alimentation_antela_puissance,66.2,2026-07-23T15:24:04.474Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T15:26:51.448Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T15:26:55.874Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T15:27:00.947Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T15:27:05.749Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T15:27:10.845Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T15:27:15.797Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T15:27:20.884Z
sensor.bandeau_d_alimentation_antela_puissance,76.5,2026-07-23T15:30:31.471Z
sensor.bandeau_d_alimentation_antela_puissance,76.7,2026-07-23T15:30:35.844Z
sensor.bandeau_d_alimentation_antela_puissance,79.7,2026-07-23T15:30:40.042Z
sensor.bandeau_d_alimentation_antela_puissance,75.3,2026-07-23T15:30:45.905Z
sensor.bandeau_d_alimentation_antela_puissance,78.9,2026-07-23T15:30:50.997Z
sensor.bandeau_d_alimentation_antela_puissance,73.5,2026-07-23T15:30:55.798Z
sensor.bandeau_d_alimentation_antela_puissance,77.4,2026-07-23T15:31:00.848Z
sensor.bandeau_d_alimentation_antela_puissance,74.7,2026-07-23T15:31:05.858Z
sensor.bandeau_d_alimentation_antela_puissance,79.1,2026-07-23T15:31:10.952Z
sensor.bandeau_d_alimentation_antela_puissance,76.7,2026-07-23T15:31:15.990Z
sensor.bandeau_d_alimentation_antela_puissance,73.1,2026-07-23T15:31:20.975Z
sensor.bandeau_d_alimentation_antela_puissance,79.8,2026-07-23T15:31:25.896Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T15:32:40.704Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T15:32:50.436Z
sensor.bandeau_d_alimentation_antela_puissance,68.0,2026-07-23T15:32:55.365Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T15:33:00.442Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T15:33:05.377Z
sensor.bandeau_d_alimentation_antela_puissance,69.4,2026-07-23T15:33:10.482Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T15:33:15.434Z
sensor.bandeau_d_alimentation_antela_puissance,66.5,2026-07-23T15:33:20.384Z
sensor.bandeau_d_alimentation_antela_puissance,76.8,2026-07-23T15:40:23.753Z
sensor.bandeau_d_alimentation_antela_puissance,78.2,2026-07-23T15:40:28.245Z
sensor.bandeau_d_alimentation_antela_puissance,74.8,2026-07-23T15:40:33.166Z
sensor.bandeau_d_alimentation_antela_puissance,76.0,2026-07-23T15:40:38.259Z
sensor.bandeau_d_alimentation_antela_puissance,75.2,2026-07-23T15:40:43.212Z
sensor.bandeau_d_alimentation_antela_puissance,76.9,2026-07-23T15:40:48.331Z
sensor.bandeau_d_alimentation_antela_puissance,78.2,2026-07-23T15:40:53.269Z
sensor.bandeau_d_alimentation_antela_puissance,79.4,2026-07-23T15:40:58.209Z
sensor.bandeau_d_alimentation_antela_puissance,74.2,2026-07-23T15:41:03.281Z
sensor.bandeau_d_alimentation_antela_puissance,78.8,2026-07-23T15:41:08.156Z
sensor.bandeau_d_alimentation_antela_puissance,75.5,2026-07-23T15:41:13.127Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T15:45:20.348Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T15:45:24.926Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T15:45:29.895Z
sensor.bandeau_d_alimentation_antela_puissance,65.4,2026-07-23T15:45:34.850Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T15:45:39.942Z
sensor.bandeau_d_alimentation_antela_puissance,63.4,2026-07-23T15:45:44.899Z
sensor.bandeau_d_alimentation_antela_puissance,63.0,2026-07-23T15:45:49.881Z
sensor.bandeau_d_alimentation_antela_puissance,76.0,2026-07-23T15:50:48.226Z
sensor.bandeau_d_alimentation_antela_puissance,74.7,2026-07-23T15:50:52.676Z
sensor.bandeau_d_alimentation_antela_puissance,78.0,2026-07-23T15:50:57.620Z
sensor.bandeau_d_alimentation_antela_puissance,75.7,2026-07-23T15:51:02.721Z
sensor.bandeau_d_alimentation_antela_puissance,77.6,2026-07-23T15:51:07.837Z
sensor.bandeau_d_alimentation_antela_puissance,78.1,2026-07-23T15:51:12.831Z
sensor.bandeau_d_alimentation_antela_puissance,77.5,2026-07-23T15:51:17.919Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T15:53:12.145Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T15:53:21.770Z
sensor.bandeau_d_alimentation_antela_puissance,70.5,2026-07-23T15:53:26.680Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T15:53:31.555Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T15:53:36.657Z
sensor.bandeau_d_alimentation_antela_puissance,66.1,2026-07-23T15:53:41.768Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T15:53:46.744Z
sensor.bandeau_d_alimentation_antela_puissance,66.3,2026-07-23T15:53:51.771Z
sensor.bandeau_d_alimentation_antela_puissance,68.8,2026-07-23T15:53:56.753Z
sensor.bandeau_d_alimentation_antela_puissance,67.9,2026-07-23T15:54:01.867Z
sensor.bandeau_d_alimentation_antela_puissance,81.4,2026-07-23T16:00:07.981Z
sensor.bandeau_d_alimentation_antela_puissance,73.6,2026-07-23T16:00:12.327Z
sensor.bandeau_d_alimentation_antela_puissance,75.9,2026-07-23T16:00:17.379Z
sensor.bandeau_d_alimentation_antela_puissance,73.7,2026-07-23T16:00:22.355Z
sensor.bandeau_d_alimentation_antela_puissance,74.1,2026-07-23T16:00:27.440Z
sensor.bandeau_d_alimentation_antela_puissance,77.4,2026-07-23T16:00:32.244Z
sensor.bandeau_d_alimentation_antela_puissance,78.8,2026-07-23T16:00:37.377Z
sensor.bandeau_d_alimentation_antela_puissance,77.1,2026-07-23T16:00:42.301Z
sensor.bandeau_d_alimentation_antela_puissance,76.9,2026-07-23T16:00:47.375Z
sensor.bandeau_d_alimentation_antela_puissance,76.8,2026-07-23T16:00:52.443Z
sensor.bandeau_d_alimentation_antela_puissance,72.5,2026-07-23T16:00:57.389Z
sensor.bandeau_d_alimentation_antela_puissance,unavailable,2026-07-23T16:02:56.043Z
sensor.bandeau_d_alimentation_antela_puissance,72.5,2026-07-23T16:07:55.806Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T16:07:56.759Z
sensor.bandeau_d_alimentation_antela_puissance,79.2,2026-07-23T16:10:27.746Z
sensor.bandeau_d_alimentation_antela_puissance,70.9,2026-07-23T16:10:31.983Z
sensor.bandeau_d_alimentation_antela_puissance,75.5,2026-07-23T16:10:36.828Z
sensor.bandeau_d_alimentation_antela_puissance,77.3,2026-07-23T16:10:41.775Z
sensor.bandeau_d_alimentation_antela_puissance,79.3,2026-07-23T16:10:46.969Z
sensor.bandeau_d_alimentation_antela_puissance,76.1,2026-07-23T16:10:51.950Z
sensor.bandeau_d_alimentation_antela_puissance,74.0,2026-07-23T16:10:56.930Z
sensor.bandeau_d_alimentation_antela_puissance,65.8,2026-07-23T16:12:14.442Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T16:12:18.967Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T16:12:23.993Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T16:12:28.915Z
sensor.bandeau_d_alimentation_antela_puissance,65.7,2026-07-23T16:12:33.972Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T16:12:38.796Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T16:12:43.941Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T16:28:29.252Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T16:28:33.440Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T16:28:38.489Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T16:28:43.465Z
sensor.bandeau_d_alimentation_antela_puissance,63.4,2026-07-23T16:28:48.487Z
sensor.bandeau_d_alimentation_antela_puissance,62.9,2026-07-23T16:28:53.444Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T16:28:58.435Z
sensor.bandeau_d_alimentation_antela_puissance,75.3,2026-07-23T16:30:42.774Z
sensor.bandeau_d_alimentation_antela_puissance,77.4,2026-07-23T16:30:44.537Z
sensor.bandeau_d_alimentation_antela_puissance,68.6,2026-07-23T16:30:48.834Z
sensor.bandeau_d_alimentation_antela_puissance,69.9,2026-07-23T16:30:58.855Z
sensor.bandeau_d_alimentation_antela_puissance,71.3,2026-07-23T16:31:04.025Z
sensor.bandeau_d_alimentation_antela_puissance,70.1,2026-07-23T16:31:08.875Z
sensor.bandeau_d_alimentation_antela_puissance,69.1,2026-07-23T16:31:13.803Z
sensor.bandeau_d_alimentation_antela_puissance,69.3,2026-07-23T16:31:18.898Z
sensor.bandeau_d_alimentation_antela_puissance,73.0,2026-07-23T16:31:23.891Z
sensor.bandeau_d_alimentation_antela_puissance,69.9,2026-07-23T16:31:28.909Z
sensor.bandeau_d_alimentation_antela_puissance,71.8,2026-07-23T16:31:33.889Z
sensor.bandeau_d_alimentation_antela_puissance,68.8,2026-07-23T16:31:39.015Z
sensor.bandeau_d_alimentation_antela_puissance,70.1,2026-07-23T16:31:44.055Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T16:34:46.468Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T16:34:51.608Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T16:34:56.626Z
sensor.bandeau_d_alimentation_antela_puissance,67.5,2026-07-23T16:35:01.576Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T16:35:06.418Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T16:35:19.104Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T16:35:24.074Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T16:35:29.051Z
sensor.bandeau_d_alimentation_antela_puissance,72.3,2026-07-23T16:35:34.132Z
sensor.bandeau_d_alimentation_antela_puissance,63.0,2026-07-23T16:35:39.107Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T16:35:44.112Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T16:35:49.066Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T16:36:35.098Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T16:36:39.934Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T16:36:44.854Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T16:36:49.921Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T16:36:54.903Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T16:37:00.037Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T16:37:04.881Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T16:39:28.605Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T16:39:38.248Z
sensor.bandeau_d_alimentation_antela_puissance,62.7,2026-07-23T16:39:43.310Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T16:39:48.311Z
sensor.bandeau_d_alimentation_antela_puissance,64.0,2026-07-23T16:39:53.288Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T16:39:58.259Z
sensor.bandeau_d_alimentation_antela_puissance,71.4,2026-07-23T16:40:25.620Z
sensor.bandeau_d_alimentation_antela_puissance,67.8,2026-07-23T16:40:30.539Z
sensor.bandeau_d_alimentation_antela_puissance,66.0,2026-07-23T16:40:35.701Z
sensor.bandeau_d_alimentation_antela_puissance,70.0,2026-07-23T16:40:40.663Z
sensor.bandeau_d_alimentation_antela_puissance,70.7,2026-07-23T16:40:45.652Z
sensor.bandeau_d_alimentation_antela_puissance,69.1,2026-07-23T16:40:50.487Z
sensor.bandeau_d_alimentation_antela_puissance,67.8,2026-07-23T16:40:55.661Z
sensor.bandeau_d_alimentation_antela_puissance,71.1,2026-07-23T16:41:27.551Z
sensor.bandeau_d_alimentation_antela_puissance,68.1,2026-07-23T16:41:32.553Z
sensor.bandeau_d_alimentation_antela_puissance,71.9,2026-07-23T16:41:37.591Z
sensor.bandeau_d_alimentation_antela_puissance,69.8,2026-07-23T16:41:42.546Z
sensor.bandeau_d_alimentation_antela_puissance,68.7,2026-07-23T16:41:47.732Z
sensor.bandeau_d_alimentation_antela_puissance,72.0,2026-07-23T16:41:52.661Z
sensor.bandeau_d_alimentation_antela_puissance,72.5,2026-07-23T16:41:57.498Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T16:43:48.220Z
sensor.bandeau_d_alimentation_antela_puissance,66.7,2026-07-23T16:43:53.086Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T16:43:58.050Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T16:44:03.061Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T16:44:08.052Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T16:44:13.077Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T16:44:18.122Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T16:45:54.898Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T16:45:59.602Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T16:46:04.582Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T16:46:09.748Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T16:46:14.776Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T16:46:19.755Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T16:46:24.733Z
sensor.bandeau_d_alimentation_antela_puissance,68.8,2026-07-23T16:51:11.711Z
sensor.bandeau_d_alimentation_antela_puissance,69.4,2026-07-23T16:51:16.372Z
sensor.bandeau_d_alimentation_antela_puissance,70.6,2026-07-23T16:51:21.372Z
sensor.bandeau_d_alimentation_antela_puissance,70.5,2026-07-23T16:51:26.367Z
sensor.bandeau_d_alimentation_antela_puissance,69.3,2026-07-23T16:51:31.338Z
sensor.bandeau_d_alimentation_antela_puissance,68.5,2026-07-23T16:51:36.343Z
sensor.bandeau_d_alimentation_antela_puissance,71.6,2026-07-23T16:51:41.383Z
sensor.bandeau_d_alimentation_antela_puissance,69.7,2026-07-23T16:51:46.335Z
sensor.bandeau_d_alimentation_antela_puissance,69.3,2026-07-23T16:51:51.340Z
sensor.bandeau_d_alimentation_antela_puissance,72.4,2026-07-23T16:51:56.334Z
sensor.bandeau_d_alimentation_antela_puissance,70.3,2026-07-23T16:52:01.341Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T16:54:32.939Z
sensor.bandeau_d_alimentation_antela_puissance,65.6,2026-07-23T16:54:37.532Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T16:54:42.450Z
sensor.bandeau_d_alimentation_antela_puissance,63.4,2026-07-23T16:54:47.428Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T16:54:52.421Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T16:54:57.558Z
sensor.bandeau_d_alimentation_antela_puissance,64.3,2026-07-23T16:55:02.612Z
sensor.bandeau_d_alimentation_antela_puissance,63.7,2026-07-23T16:59:29.081Z
sensor.bandeau_d_alimentation_antela_puissance,63.1,2026-07-23T16:59:33.400Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T16:59:38.326Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T16:59:43.542Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T16:59:48.438Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T16:59:53.497Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T16:59:58.497Z
sensor.bandeau_d_alimentation_antela_puissance,74.3,2026-07-23T17:00:24.970Z
sensor.bandeau_d_alimentation_antela_puissance,71.2,2026-07-23T17:00:29.964Z
sensor.bandeau_d_alimentation_antela_puissance,68.5,2026-07-23T17:00:35.003Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T17:00:40.005Z
sensor.bandeau_d_alimentation_antela_puissance,70.1,2026-07-23T17:00:44.977Z
sensor.bandeau_d_alimentation_antela_puissance,70.0,2026-07-23T17:00:50.002Z
sensor.bandeau_d_alimentation_antela_puissance,72.5,2026-07-23T17:00:55.085Z
sensor.bandeau_d_alimentation_antela_puissance,70.2,2026-07-23T17:01:42.277Z
sensor.bandeau_d_alimentation_antela_puissance,72.6,2026-07-23T17:01:47.010Z
sensor.bandeau_d_alimentation_antela_puissance,69.9,2026-07-23T17:01:52.012Z
sensor.bandeau_d_alimentation_antela_puissance,70.6,2026-07-23T17:01:57.156Z
sensor.bandeau_d_alimentation_antela_puissance,72.6,2026-07-23T17:02:02.163Z
sensor.bandeau_d_alimentation_antela_puissance,68.8,2026-07-23T17:02:07.113Z
sensor.bandeau_d_alimentation_antela_puissance,68.0,2026-07-23T17:02:12.153Z
sensor.bandeau_d_alimentation_antela_puissance,72.1,2026-07-23T17:02:17.131Z
sensor.bandeau_d_alimentation_antela_puissance,70.0,2026-07-23T17:02:22.084Z
sensor.bandeau_d_alimentation_antela_puissance,70.2,2026-07-23T17:02:27.080Z
sensor.bandeau_d_alimentation_antela_puissance,70.6,2026-07-23T17:02:32.084Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T17:03:59.518Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T17:04:04.580Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T17:04:09.541Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T17:04:14.718Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T17:04:19.540Z
sensor.bandeau_d_alimentation_antela_puissance,63.2,2026-07-23T17:04:24.523Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T17:04:29.557Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T17:09:22.191Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T17:09:26.666Z
sensor.bandeau_d_alimentation_antela_puissance,65.7,2026-07-23T17:09:31.683Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T17:09:36.854Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T17:09:41.692Z
sensor.bandeau_d_alimentation_antela_puissance,65.0,2026-07-23T17:09:46.651Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T17:09:51.663Z
sensor.bandeau_d_alimentation_antela_puissance,72.3,2026-07-23T17:10:09.110Z
sensor.bandeau_d_alimentation_antela_puissance,73.8,2026-07-23T17:10:14.127Z
sensor.bandeau_d_alimentation_antela_puissance,67.2,2026-07-23T17:10:18.959Z
sensor.bandeau_d_alimentation_antela_puissance,67.9,2026-07-23T17:10:24.088Z
sensor.bandeau_d_alimentation_antela_puissance,68.5,2026-07-23T17:10:29.090Z
sensor.bandeau_d_alimentation_antela_puissance,69.5,2026-07-23T17:10:34.135Z
sensor.bandeau_d_alimentation_antela_puissance,69.1,2026-07-23T17:11:07.044Z
sensor.bandeau_d_alimentation_antela_puissance,71.0,2026-07-23T17:11:11.899Z
sensor.bandeau_d_alimentation_antela_puissance,68.7,2026-07-23T17:11:17.049Z
sensor.bandeau_d_alimentation_antela_puissance,71.2,2026-07-23T17:11:21.984Z
sensor.bandeau_d_alimentation_antela_puissance,72.6,2026-07-23T17:11:27.039Z
sensor.bandeau_d_alimentation_antela_puissance,72.3,2026-07-23T17:11:32.054Z
sensor.bandeau_d_alimentation_antela_puissance,68.9,2026-07-23T17:11:36.987Z
sensor.bandeau_d_alimentation_antela_puissance,70.7,2026-07-23T17:11:42.015Z
sensor.bandeau_d_alimentation_antela_puissance,71.0,2026-07-23T17:11:46.952Z
sensor.bandeau_d_alimentation_antela_puissance,66.9,2026-07-23T17:11:51.929Z
sensor.bandeau_d_alimentation_antela_puissance,69.1,2026-07-23T17:11:57.154Z
sensor.bandeau_d_alimentation_antela_puissance,70.2,2026-07-23T17:12:02.096Z
sensor.bandeau_d_alimentation_antela_puissance,72.6,2026-07-23T17:12:06.964Z
sensor.bandeau_d_alimentation_antela_puissance,69.6,2026-07-23T17:12:12.107Z
sensor.bandeau_d_alimentation_antela_puissance,69.7,2026-07-23T17:12:17.055Z
sensor.bandeau_d_alimentation_antela_puissance,71.7,2026-07-23T17:12:22.113Z
sensor.bandeau_d_alimentation_antela_puissance,69.6,2026-07-23T17:12:27.080Z
sensor.bandeau_d_alimentation_antela_puissance,68.9,2026-07-23T17:12:32.077Z
sensor.bandeau_d_alimentation_antela_puissance,68.2,2026-07-23T17:12:37.012Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T17:14:04.520Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T17:14:09.546Z
sensor.bandeau_d_alimentation_antela_puissance,65.1,2026-07-23T17:14:19.291Z
sensor.bandeau_d_alimentation_antela_puissance,63.9,2026-07-23T17:14:24.514Z
sensor.bandeau_d_alimentation_antela_puissance,65.5,2026-07-23T17:14:29.456Z
sensor.bandeau_d_alimentation_antela_puissance,64.8,2026-07-23T17:14:34.425Z
sensor.bandeau_d_alimentation_antela_puissance,64.1,2026-07-23T17:17:30.247Z
sensor.bandeau_d_alimentation_antela_puissance,65.2,2026-07-23T17:17:35.277Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T17:17:40.241Z
sensor.bandeau_d_alimentation_antela_puissance,63.2,2026-07-23T17:17:45.238Z
sensor.bandeau_d_alimentation_antela_puissance,62.9,2026-07-23T17:17:50.199Z
sensor.bandeau_d_alimentation_antela_puissance,64.6,2026-07-23T17:18:56.783Z
sensor.bandeau_d_alimentation_antela_puissance,63.1,2026-07-23T17:19:01.558Z
sensor.bandeau_d_alimentation_antela_puissance,64.4,2026-07-23T17:19:06.560Z
sensor.bandeau_d_alimentation_antela_puissance,63.8,2026-07-23T17:19:11.723Z
sensor.bandeau_d_alimentation_antela_puissance,64.9,2026-07-23T17:19:16.684Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T17:19:21.485Z
sensor.bandeau_d_alimentation_antela_puissance,64.5,2026-07-23T17:19:26.641Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T17:19:31.627Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T17:19:36.652Z
sensor.bandeau_d_alimentation_antela_puissance,65.3,2026-07-23T17:19:41.577Z
sensor.bandeau_d_alimentation_antela_puissance,64.2,2026-07-23T17:19:46.598Z
sensor.bandeau_d_alimentation_antela_puissance,62.9,2026-07-23T17:19:51.605Z
sensor.bandeau_d_alimentation_antela_puissance,64.7,2026-07-23T17:19:56.572Z
sensor.bandeau_d_alimentation_antela_puissance,62.9,2026-07-23T17:20:06.530Z
